"2501","52","2025-03-17","2025-04-01","0000-00-00"
"2502","28","2024-06-10","2024-06-28","2024-06-28"
"2503","11","2025-02-11","2025-02-20","2025-02-20"
"2504","66","2025-03-21","2025-03-30","2025-03-30"
"2505","105","2025-03-13","2025-04-06","2025-04-06"
"2506","12","2025-02-05","2025-02-26","2025-02-26"
"2507","11","2024-10-28","2024-11-24","2024-11-24"
"2508","9","2024-08-11","2024-08-19","0000-00-00"
"2509","42","2024-05-07","2024-06-02","2024-06-02"
"2510","15","2024-06-11","2024-06-20","2024-06-20"
"2511","86","2024-07-16","2024-08-01","2024-08-01"
"2512","85","2025-02-27","2025-03-25","2025-03-25"
"2513","53","2024-05-13","2024-06-12","0000-00-00"
"2514","7","2024-05-10","2024-06-09","2024-06-09"
"2515","26","2025-01-10","2025-01-20","2025-01-20"
"2516","71","2024-12-11","2024-12-30","2024-12-30"
"2517","30","2024-12-16","2025-01-02","2025-01-02"
"2518","94","2025-02-28","2025-03-26","2025-03-26"
"2519","84","2024-09-01","2024-09-29","2024-09-29"
"2520","65","2025-01-06","2025-01-28","2025-01-28"
"2521","54","2024-10-25","2024-11-09","2024-11-09"
"2522","76","2024-09-11","2024-10-09","2024-10-09"
"2523","56","2024-10-31","2024-11-25","0000-00-00"
"2524","10","2024-11-17","2024-12-02","0000-00-00"
"2525","42","2024-11-19","2024-12-07","0000-00-00"
"2526","95","2025-02-23","2025-03-15","0000-00-00"
"2527","19","2024-08-14","2024-08-31","2024-08-31"
"2528","43","2024-08-04","2024-08-21","0000-00-00"
"2529","92","2024-09-23","2024-10-11","0000-00-00"
"2530","102","2024-07-11","2024-07-25","2024-07-25"
"2531","38","2024-09-10","2024-10-08","2024-10-08"
"2532","8","2024-08-01","2024-08-30","2024-08-30"
"2533","2","2024-09-06","2024-09-22","2024-09-22"
"2534","20","2024-11-06","2024-11-15","0000-00-00"
"2535","3","2025-03-26","2025-04-11","2025-04-11"
"2536","2","2024-06-27","2024-07-22","2024-07-22"
"2537","28","2025-02-23","2025-03-20","2025-03-20"
"2538","90","2024-11-08","2024-11-16","2024-11-16"
"2539","15","2025-03-15","2025-04-05","2025-04-05"
"2540","4","2024-09-20","2024-10-14","0000-00-00"
"2541","102","2024-05-06","2024-05-31","2024-05-31"
"2542","92","2024-12-09","2024-12-24","2024-12-24"
"2543","98","2024-08-31","2024-09-10","2024-09-10"
"2544","101","2025-03-18","2025-04-09","2025-04-09"
"2545","60","2025-02-26","2025-03-19","0000-00-00"
"2546","10","2024-11-05","2024-11-18","0000-00-00"
"2547","49","2024-06-12","2024-07-02","0000-00-00"
"2548","59","2024-08-29","2024-09-16","2024-09-16"
"2549","41","2024-08-20","2024-09-12","2024-09-12"
"2550","65","2024-05-24","2024-06-10","0000-00-00"
"2551","46","2024-10-24","2024-11-18","0000-00-00"
"2552","93","2024-04-25","2024-05-20","0000-00-00"
"2553","2","2025-01-12","2025-01-21","0000-00-00"
"2554","9","2024-09-28","2024-10-15","2024-10-15"
"2555","2","2024-07-08","2024-07-18","0000-00-00"
"2556","99","2024-07-22","2024-08-18","2024-08-18"
"2557","35","2024-10-09","2024-11-08","2024-11-08"
"2558","46","2025-01-20","2025-02-06","2025-02-06"
"2559","72","2025-03-23","2025-04-04","2025-04-04"
"2560","101","2024-05-04","2024-05-27","2024-05-27"
"2561","73","2024-10-24","2024-11-06","2024-11-06"
"2562","48","2025-02-18","2025-03-07","2025-03-07"
"2563","45","2024-07-13","2024-07-28","2024-07-28"
"2564","42","2024-05-14","2024-05-26","2024-05-26"
"2565","98","2024-05-20","2024-05-27","0000-00-00"
"2566","75","2024-04-28","2024-05-05","2024-05-05"
"2567","93","2024-04-30","2024-05-08","2024-05-08"
"2568","64","2024-09-06","2024-09-21","0000-00-00"
"2569","102","2024-06-05","2024-06-12","2024-06-12"
"2570","30","2025-02-17","2025-03-18","2025-03-18"
"2571","60","2024-06-16","2024-06-28","2024-06-28"
"2572","98","2024-09-13","2024-10-05","2024-10-05"
"2573","53","2024-12-04","2025-01-02","2025-01-02"
"2574","79","2024-12-27","2025-01-24","2025-01-24"
"2575","46","2024-07-01","2024-07-11","2024-07-11"
"2576","36","2024-05-02","2024-05-10","2024-05-10"
"2577","7","2024-05-09","2024-05-23","0000-00-00"
"2578","93","2025-03-26","2025-04-16","0000-00-00"
"2579","62","2024-10-11","2024-11-09","2024-11-09"
"2580","82","2025-02-14","2025-02-22","2025-02-22"
"2581","11","2024-11-29","2024-12-07","2024-12-07"
"2582","50","2024-10-22","2024-11-07","2024-11-07"
"2583","74","2025-04-02","2025-04-20","0000-00-00"
"2584","3","2024-04-24","2024-05-24","2024-05-24"
"2585","32","2024-05-23","2024-06-18","2024-06-18"
"2586","60","2025-03-23","2025-04-22","0000-00-00"
"2587","70","2025-01-17","2025-02-06","2025-02-06"
"2588","13","2024-07-20","2024-08-17","2024-08-17"
"2589","66","2024-12-01","2024-12-11","2024-12-11"
"2590","71","2024-07-30","2024-08-19","2024-08-19"
"2591","23","2024-10-09","2024-10-27","2024-10-27"
"2592","47","2025-02-27","2025-03-14","2025-03-14"
"2593","86","2024-05-28","2024-06-10","0000-00-00"
"2594","105","2024-11-16","2024-12-14","2024-12-14"
"2595","70","2024-06-20","2024-07-02","2024-07-02"
"2596","48","2025-03-03","2025-03-14","2025-03-14"
"2597","78","2025-03-16","2025-04-03","2025-04-03"
"2598","10","2024-05-13","2024-06-09","2024-06-09"
"2599","105","2025-01-03","2025-01-12","2025-01-12"
"2600","17","2025-03-29","2025-04-20","2025-04-20"
"2601","84","2025-03-09","2025-03-27","2025-03-27"
"2602","62","2025-02-07","2025-03-01","2025-03-01"
"2603","88","2024-09-26","2024-10-22","2024-10-22"
"2604","20","2024-07-11","2024-07-18","2024-07-18"
"2605","55","2024-11-28","2024-12-11","2024-12-11"
"2606","94","2024-09-16","2024-09-23","0000-00-00"
"2607","103","2025-02-02","2025-02-26","2025-02-26"
"2608","5","2024-12-11","2024-12-25","2024-12-25"
"2609","23","2024-07-20","2024-08-19","2024-08-19"
"2610","81","2024-10-20","2024-11-12","2024-11-12"
"2611","78","2025-01-27","2025-02-22","2025-02-22"
"2612","38","2024-07-05","2024-07-14","0000-00-00"
"2613","57","2024-12-20","2025-01-14","2025-01-14"
"2614","35","2024-09-06","2024-09-27","2024-09-27"
"2615","14","2025-04-06","2025-04-21","0000-00-00"
"2616","99","2024-10-09","2024-10-18","2024-10-18"
"2617","74","2025-03-29","2025-04-08","2025-04-08"
"2618","78","2025-03-04","2025-03-31","2025-03-31"
"2619","85","2025-02-25","2025-03-08","2025-03-08"
"2620","45","2025-03-30","2025-04-28","2025-04-28"
"2621","72","2025-04-15","2025-05-10","2025-05-10"
"2622","100","2025-02-14","2025-03-04","0000-00-00"
"2623","33","2024-07-05","2024-07-19","2024-07-19"
"2624","54","2025-01-12","2025-02-03","2025-02-03"
"2625","21","2025-03-09","2025-03-25","2025-03-25"
"2626","40","2025-01-22","2025-02-07","2025-02-07"
"2627","45","2024-11-27","2024-12-17","2024-12-17"
"2628","55","2024-10-10","2024-11-09","2024-11-09"
"2629","8","2024-10-08","2024-10-22","2024-10-22"
"2630","102","2024-11-10","2024-11-26","2024-11-26"
"2631","76","2024-10-12","2024-10-22","2024-10-22"
"2632","90","2025-02-18","2025-03-08","2025-03-08"
"2633","42","2024-11-14","2024-11-25","0000-00-00"
"2634","17","2025-02-09","2025-02-25","2025-02-25"
"2635","11","2024-10-24","2024-11-04","2024-11-04"
"2636","69","2024-10-22","2024-11-21","0000-00-00"
"2637","96","2024-07-14","2024-07-22","2024-07-22"
"2638","77","2025-04-02","2025-04-20","0000-00-00"
"2639","3","2024-08-10","2024-09-07","2024-09-07"
"2640","92","2025-02-24","2025-03-16","2025-03-16"
"2641","6","2024-12-01","2024-12-16","2024-12-16"
"2642","54","2024-06-08","2024-06-29","2024-06-29"
"2643","9","2024-11-09","2024-12-05","2024-12-05"
"2644","39","2024-11-23","2024-12-16","2024-12-16"
"2645","48","2025-02-09","2025-03-09","2025-03-09"
"2646","23","2024-05-19","2024-05-28","2024-05-28"
"2647","36","2024-11-10","2024-11-22","2024-11-22"
"2648","15","2024-12-19","2024-12-31","2024-12-31"
"2649","62","2024-08-11","2024-08-18","2024-08-18"
"2650","97","2024-11-25","2024-12-02","2024-12-02"
"2651","67","2024-12-26","2025-01-25","2025-01-25"
"2652","75","2025-02-04","2025-02-17","2025-02-17"
"2653","65","2024-06-28","2024-07-28","0000-00-00"
"2654","6","2024-10-10","2024-11-04","2024-11-04"
"2655","94","2024-12-24","2025-01-02","0000-00-00"
"2656","96","2024-09-15","2024-09-23","2024-09-23"
"2657","62","2025-01-13","2025-02-03","0000-00-00"
"2658","81","2024-09-07","2024-10-04","2024-10-04"
"2659","85","2024-07-15","2024-08-04","2024-08-04"
"2660","102","2025-02-20","2025-03-02","0000-00-00"
"2661","15","2025-04-15","2025-04-23","2025-04-23"
"2662","92","2025-02-21","2025-03-12","2025-03-12"
"2663","19","2025-02-14","2025-03-12","0000-00-00"
"2664","83","2024-08-22","2024-09-01","2024-09-01"
"2665","38","2025-01-25","2025-02-09","0000-00-00"
"2666","39","2024-12-06","2024-12-26","0000-00-00"
"2667","43","2024-09-03","2024-09-11","2024-09-11"
"2668","31","2024-09-30","2024-10-15","2024-10-15"
"2669","26","2024-12-17","2025-01-01","0000-00-00"
"2670","36","2025-01-26","2025-02-05","2025-02-05"
"2671","55","2024-11-20","2024-12-10","2024-12-10"
"2672","105","2024-08-17","2024-08-25","2024-08-25"
"2673","4","2025-01-19","2025-02-04","0000-00-00"
"2674","7","2024-05-27","2024-06-18","2024-06-18"
"2675","88","2024-08-20","2024-09-05","2024-09-05"
"2676","1","2024-12-20","2025-01-14","0000-00-00"
"2677","66","2025-04-02","2025-04-29","2025-04-29"
"2678","42","2025-01-22","2025-02-12","2025-02-12"
"2679","67","2024-09-23","2024-10-04","2024-10-04"
"2680","78","2024-11-23","2024-12-08","2024-12-08"
"2681","67","2024-08-20","2024-09-02","0000-00-00"
"2682","32","2024-07-01","2024-07-08","2024-07-08"
"2683","73","2025-02-13","2025-02-25","2025-02-25"
"2684","41","2024-09-27","2024-10-05","0000-00-00"
"2685","27","2025-01-17","2025-02-03","2025-02-03"
"2686","61","2024-06-24","2024-07-14","2024-07-14"
"2687","97","2025-01-18","2025-02-03","0000-00-00"
"2688","44","2024-07-01","2024-07-15","2024-07-15"
"2689","75","2024-10-21","2024-11-07","2024-11-07"
"2690","72","2025-02-13","2025-03-14","2025-03-14"
"2691","81","2025-02-16","2025-03-03","2025-03-03"
"2692","89","2024-08-05","2024-08-30","2024-08-30"
"2693","89","2024-06-16","2024-06-29","0000-00-00"
"2694","37","2025-02-25","2025-03-04","0000-00-00"
"2695","95","2024-12-17","2024-12-30","2024-12-30"
"2696","23","2024-11-26","2024-12-20","2024-12-20"
"2697","24","2025-03-24","2025-04-23","0000-00-00"
"2698","2","2024-04-23","2024-05-22","2024-05-22"
"2699","104","2024-12-14","2025-01-03","2025-01-03"
"2700","77","2024-08-13","2024-08-29","2024-08-29"
"2701","58","2025-02-12","2025-03-06","2025-03-06"
"2702","52","2025-04-06","2025-05-05","2025-05-05"
"2703","45","2024-08-09","2024-09-02","2024-09-02"
"2704","26","2025-02-18","2025-03-02","2025-03-02"
"2705","46","2025-01-04","2025-01-15","2025-01-15"
"2706","56","2024-07-06","2024-07-17","2024-07-17"
"2707","65","2024-09-08","2024-09-20","0000-00-00"
"2708","98","2024-07-30","2024-08-24","2024-08-24"
"2709","3","2024-05-18","2024-06-07","2024-06-07"
"2710","16","2024-11-30","2024-12-18","2024-12-18"
"2711","103","2024-08-17","2024-09-13","2024-09-13"
"2712","51","2024-12-28","2025-01-18","2025-01-18"
"2713","4","2024-10-03","2024-10-26","2024-10-26"
"2714","94","2025-02-07","2025-02-16","2025-02-16"
"2715","69","2024-05-30","2024-06-10","2024-06-10"
"2716","79","2024-07-12","2024-07-19","2024-07-19"
"2717","59","2025-01-13","2025-01-23","2025-01-23"
"2718","100","2025-01-22","2025-01-30","0000-00-00"
"2719","2","2025-02-23","2025-03-08","0000-00-00"
"2720","75","2025-01-30","2025-02-18","2025-02-18"
"2721","61","2025-02-16","2025-03-16","2025-03-16"
"2722","46","2024-10-02","2024-10-28","2024-10-28"
"2723","82","2024-11-25","2024-12-16","0000-00-00"
"2724","63","2024-08-30","2024-09-11","0000-00-00"
"2725","75","2025-03-01","2025-03-21","2025-03-21"
"2726","47","2025-02-25","2025-03-26","2025-03-26"
"2727","65","2025-01-01","2025-01-16","2025-01-16"
"2728","13","2024-12-13","2024-12-20","2024-12-20"
"2729","32","2025-02-28","2025-03-18","2025-03-18"
"2730","20","2025-03-23","2025-04-10","2025-04-10"
"2731","3","2024-05-11","2024-05-18","0000-00-00"
"2732","15","2025-03-28","2025-04-27","0000-00-00"
"2733","17","2024-06-09","2024-06-27","2024-06-27"
"2734","66","2025-01-26","2025-02-10","2025-02-10"
"2735","75","2024-09-23","2024-10-04","0000-00-00"
"2736","61","2024-07-15","2024-07-25","2024-07-25"
"2737","19","2024-07-28","2024-08-10","2024-08-10"
"2738","1","2024-08-01","2024-08-30","2024-08-30"
"2739","28","2025-03-07","2025-03-27","2025-03-27"
"2740","5","2024-09-22","2024-10-02","2024-10-02"
"2741","25","2025-01-20","2025-01-27","2025-01-27"
"2742","56","2024-08-31","2024-09-07","0000-00-00"
"2743","33","2024-05-04","2024-05-15","2024-05-15"
"2744","83","2024-06-04","2024-06-12","2024-06-12"
"2745","103","2024-11-10","2024-11-28","2024-11-28"
"2746","89","2024-08-28","2024-09-08","0000-00-00"
"2747","49","2025-03-04","2025-03-12","0000-00-00"
"2748","16","2025-03-29","2025-04-24","2025-04-24"
"2749","84","2024-08-30","2024-09-08","2024-09-08"
"2750","43","2025-02-17","2025-03-19","0000-00-00"
"2751","18","2024-11-04","2024-11-20","2024-11-20"
"2752","68","2024-11-21","2024-12-10","0000-00-00"
"2753","76","2024-07-05","2024-07-24","2024-07-24"
"2754","105","2025-03-13","2025-03-25","0000-00-00"
"2755","15","2025-03-14","2025-03-26","0000-00-00"
"2756","96","2024-06-25","2024-07-05","2024-07-05"
"2757","27","2025-01-30","2025-02-11","2025-02-11"
"2758","25","2025-04-03","2025-04-27","2025-04-27"
"2759","12","2024-08-21","2024-09-03","2024-09-03"
"2760","79","2024-06-20","2024-07-05","2024-07-05"
"2761","84","2025-02-17","2025-03-05","2025-03-05"
"2762","73","2024-05-04","2024-05-13","2024-05-13"
"2763","99","2024-06-25","2024-07-20","2024-07-20"
"2764","78","2024-08-17","2024-09-06","2024-09-06"
"2765","20","2025-02-06","2025-02-16","0000-00-00"
"2766","1","2024-08-22","2024-09-09","2024-09-09"
"2767","22","2025-02-16","2025-03-06","2025-03-06"
"2768","85","2025-01-30","2025-02-07","2025-02-07"
"2769","54","2024-09-19","2024-10-18","0000-00-00"
"2770","13","2024-10-05","2024-10-13","0000-00-00"
"2771","83","2024-09-12","2024-09-19","0000-00-00"
"2772","84","2024-05-03","2024-06-02","2024-06-02"
"2773","77","2024-06-13","2024-06-26","0000-00-00"
"2774","6","2025-01-06","2025-01-17","2025-01-17"
"2775","62","2024-07-29","2024-08-15","2024-08-15"
"2776","28","2024-08-28","2024-09-18","2024-09-18"
"2777","34","2024-10-01","2024-10-14","0000-00-00"
"2778","2","2024-08-11","2024-08-21","2024-08-21"
"2779","84","2024-11-28","2024-12-10","2024-12-10"
"2780","103","2024-12-22","2025-01-07","2025-01-07"
"2781","65","2024-08-25","2024-09-04","0000-00-00"
"2782","60","2024-05-31","2024-06-22","2024-06-22"
"2783","47","2024-09-06","2024-09-13","2024-09-13"
"2784","79","2024-05-17","2024-05-29","2024-05-29"
"2785","31","2024-11-23","2024-12-02","0000-00-00"
"2786","101","2024-07-04","2024-07-21","2024-07-21"
"2787","4","2024-11-15","2024-11-24","0000-00-00"
"2788","11","2025-01-12","2025-01-22","0000-00-00"
"2789","102","2024-05-23","2024-06-13","0000-00-00"
"2790","93","2024-12-22","2024-12-30","2024-12-30"
"2791","104","2024-06-15","2024-06-27","2024-06-27"
"2792","104","2024-12-17","2025-01-15","2025-01-15"
"2793","17","2024-08-15","2024-09-02","2024-09-02"
"2794","104","2024-11-06","2024-11-14","2024-11-14"
"2795","29","2025-04-08","2025-04-19","0000-00-00"
"2796","67","2024-09-30","2024-10-25","2024-10-25"
"2797","17","2024-11-10","2024-12-08","2024-12-08"
"2798","78","2024-11-12","2024-12-06","2024-12-06"
"2799","85","2024-09-12","2024-10-11","0000-00-00"
"2800","66","2025-01-30","2025-02-20","0000-00-00"
"2801","95","2024-10-12","2024-10-28","2024-10-28"
"2802","76","2025-04-10","2025-05-08","2025-05-08"
"2803","83","2024-08-22","2024-09-07","2024-09-07"
"2804","55","2024-09-11","2024-09-28","0000-00-00"
"2805","47","2024-12-13","2024-12-21","0000-00-00"
"2806","72","2024-06-30","2024-07-08","2024-07-08"
"2807","43","2024-10-17","2024-11-16","2024-11-16"
"2808","28","2024-12-15","2024-12-25","0000-00-00"
"2809","93","2024-06-27","2024-07-17","2024-07-17"
"2810","25","2024-07-07","2024-07-27","2024-07-27"
"2811","50","2024-11-13","2024-12-12","0000-00-00"
"2812","101","2024-12-06","2024-12-24","2024-12-24"
"2813","48","2024-08-11","2024-08-29","2024-08-29"
"2814","89","2024-07-08","2024-07-16","2024-07-16"
"2815","51","2024-10-18","2024-10-28","2024-10-28"
"2816","5","2024-05-14","2024-06-12","0000-00-00"
"2817","35","2025-01-12","2025-01-23","2025-01-23"
"2818","76","2024-08-23","2024-09-01","2024-09-01"
"2819","37","2024-06-10","2024-06-27","2024-06-27"
"2820","47","2024-10-08","2024-10-23","2024-10-23"
"2821","83","2024-10-05","2024-10-27","0000-00-00"
"2822","80","2024-11-21","2024-12-16","2024-12-16"
"2823","50","2025-02-17","2025-03-04","2025-03-04"
"2824","11","2024-11-18","2024-12-12","2024-12-12"
"2825","38","2024-11-12","2024-11-24","0000-00-00"
"2826","7","2024-09-17","2024-09-26","0000-00-00"
"2827","89","2024-11-21","2024-12-04","2024-12-04"
"2828","77","2024-11-23","2024-12-08","2024-12-08"
"2829","18","2024-10-19","2024-11-17","2024-11-17"
"2830","8","2024-12-05","2025-01-02","2025-01-02"
"2831","38","2024-11-28","2024-12-22","2024-12-22"
"2832","89","2024-11-05","2024-12-03","0000-00-00"
"2833","50","2025-03-10","2025-04-08","0000-00-00"
"2834","50","2024-09-04","2024-09-28","2024-09-28"
"2835","16","2025-01-21","2025-02-20","0000-00-00"
"2836","103","2024-07-11","2024-07-26","0000-00-00"
"2837","95","2024-05-07","2024-05-22","0000-00-00"
"2838","77","2024-05-14","2024-05-29","0000-00-00"
"2839","75","2025-02-10","2025-03-10","2025-03-10"
"2840","83","2025-03-10","2025-03-31","2025-03-31"
"2841","40","2025-02-01","2025-02-12","2025-02-12"
"2842","103","2024-06-04","2024-06-19","2024-06-19"
"2843","90","2024-07-22","2024-08-17","2024-08-17"
"2844","47","2025-02-03","2025-02-12","0000-00-00"
"2845","27","2025-03-20","2025-04-03","0000-00-00"
"2846","52","2024-08-06","2024-09-03","2024-09-03"
"2847","38","2024-12-08","2024-12-15","2024-12-15"
"2848","33","2024-12-21","2025-01-02","0000-00-00"
"2849","24","2025-03-29","2025-04-14","2025-04-14"
"2850","66","2024-08-24","2024-09-22","0000-00-00"
"2851","2","2025-01-22","2025-02-16","2025-02-16"
"2852","64","2024-10-15","2024-11-03","0000-00-00"
"2853","102","2024-10-02","2024-10-23","2024-10-23"
"2854","72","2025-03-28","2025-04-15","2025-04-15"
"2855","51","2024-04-23","2024-05-03","0000-00-00"
"2856","59","2024-08-19","2024-08-27","0000-00-00"
"2857","95","2024-08-24","2024-09-03","0000-00-00"
"2858","72","2025-03-25","2025-04-07","2025-04-07"
"2859","11","2025-02-05","2025-02-13","0000-00-00"
"2860","102","2024-06-30","2024-07-10","0000-00-00"
"2861","76","2024-10-27","2024-11-21","2024-11-21"
"2862","20","2024-05-12","2024-05-27","2024-05-27"
"2863","25","2024-12-04","2024-12-31","2024-12-31"
"2864","34","2024-04-24","2024-05-11","2024-05-11"
"2865","6","2024-11-20","2024-12-11","0000-00-00"
"2866","14","2024-11-08","2024-11-18","0000-00-00"
"2867","8","2024-06-27","2024-07-14","2024-07-14"
"2868","64","2024-09-02","2024-09-25","0000-00-00"
"2869","44","2024-09-18","2024-10-16","0000-00-00"
"2870","24","2024-11-17","2024-11-26","2024-11-26"
"2871","69","2024-08-02","2024-08-12","2024-08-12"
"2872","1","2024-09-19","2024-10-16","0000-00-00"
"2873","59","2025-02-07","2025-02-26","2025-02-26"
"2874","42","2024-10-18","2024-11-03","2024-11-03"
"2875","94","2024-12-28","2025-01-13","2025-01-13"
"2876","35","2024-08-09","2024-08-21","2024-08-21"
"2877","78","2024-07-05","2024-08-01","2024-08-01"
"2878","61","2024-11-11","2024-12-07","2024-12-07"
"2879","80","2025-03-03","2025-03-11","2025-03-11"
"2880","53","2025-01-25","2025-02-14","2025-02-14"
"2881","76","2024-09-15","2024-09-25","0000-00-00"
"2882","3","2025-04-19","2025-05-12","2025-05-12"
"2883","10","2025-02-21","2025-03-12","0000-00-00"
"2884","81","2024-07-01","2024-07-16","0000-00-00"
"2885","69","2024-09-05","2024-09-25","0000-00-00"
"2886","50","2024-09-11","2024-09-20","2024-09-20"
"2887","13","2024-10-06","2024-10-15","0000-00-00"
"2888","98","2024-07-22","2024-08-07","0000-00-00"
"2889","68","2024-05-01","2024-05-26","2024-05-26"
"2890","59","2024-05-09","2024-06-02","2024-06-02"
"2891","82","2024-08-30","2024-09-29","2024-09-29"
"2892","105","2025-03-03","2025-03-29","2025-03-29"
"2893","63","2024-09-22","2024-10-10","0000-00-00"
"2894","45","2024-07-17","2024-07-30","2024-07-30"
"2895","46","2024-07-03","2024-07-14","2024-07-14"
"2896","30","2025-04-14","2025-05-12","0000-00-00"
"2897","35","2025-04-09","2025-05-04","2025-05-04"
"2898","50","2024-10-13","2024-11-12","2024-11-12"
"2899","93","2024-11-04","2024-11-16","2024-11-16"
"2900","92","2025-03-17","2025-04-02","2025-04-02"
"2901","99","2024-05-29","2024-06-18","2024-06-18"
"2902","58","2024-06-22","2024-07-11","2024-07-11"
"2903","29","2024-09-01","2024-09-21","2024-09-21"
"2904","60","2024-11-30","2024-12-23","2024-12-23"
"2905","96","2024-08-08","2024-09-02","0000-00-00"
"2906","40","2024-07-29","2024-08-15","2024-08-15"
"2907","29","2025-03-26","2025-04-17","2025-04-17"
"2908","3","2024-11-19","2024-12-10","2024-12-10"
"2909","79","2024-09-07","2024-09-22","2024-09-22"
"2910","38","2025-02-01","2025-02-28","2025-02-28"
"2911","18","2025-01-19","2025-01-27","0000-00-00"
"2912","10","2024-08-04","2024-08-25","2024-08-25"
"2913","41","2024-05-15","2024-05-30","2024-05-30"
"2914","17","2024-06-02","2024-06-28","0000-00-00"
"2915","39","2024-12-26","2025-01-13","2025-01-13"
"2916","61","2024-05-10","2024-05-31","2024-05-31"
"2917","70","2024-07-24","2024-08-02","2024-08-02"
"2918","20","2024-06-24","2024-07-01","0000-00-00"
"2919","55","2024-05-29","2024-06-09","0000-00-00"
"2920","95","2024-10-30","2024-11-19","2024-11-19"
"2921","97","2024-05-22","2024-06-11","0000-00-00"
"2922","70","2024-11-27","2024-12-06","0000-00-00"
"2923","51","2024-09-25","2024-10-07","2024-10-07"
"2924","96","2025-03-14","2025-03-23","2025-03-23"
"2925","87","2025-01-24","2025-02-09","2025-02-09"
"2926","101","2024-12-09","2024-12-28","2024-12-28"
"2927","60","2024-09-22","2024-10-15","2024-10-15"
"2928","29","2024-12-26","2025-01-22","2025-01-22"
"2929","4","2024-11-06","2024-11-22","2024-11-22"
"2930","91","2024-05-24","2024-06-04","2024-06-04"
"2931","50","2025-01-27","2025-02-17","2025-02-17"
"2932","75","2025-03-03","2025-04-01","2025-04-01"
"2933","86","2025-01-08","2025-01-20","2025-01-20"
"2934","85","2024-09-17","2024-09-26","0000-00-00"
"2935","50","2025-02-27","2025-03-28","0000-00-00"
"2936","90","2024-07-04","2024-07-29","2024-07-29"
"2937","75","2024-09-30","2024-10-30","0000-00-00"
"2938","55","2024-11-06","2024-11-16","2024-11-16"
"2939","97","2024-06-26","2024-07-07","2024-07-07"
"2940","71","2024-07-24","2024-08-23","0000-00-00"
"2941","61","2024-10-12","2024-10-21","2024-10-21"
"2942","83","2024-09-01","2024-09-08","2024-09-08"
"2943","25","2024-08-23","2024-09-19","0000-00-00"
"2944","64","2025-04-02","2025-04-14","2025-04-14"
"2945","70","2024-11-26","2024-12-21","2024-12-21"
"2946","59","2024-08-02","2024-08-30","2024-08-30"
"2947","15","2024-11-04","2024-11-30","2024-11-30"
"2948","75","2024-10-18","2024-11-13","0000-00-00"
"2949","65","2025-02-14","2025-02-26","2025-02-26"
"2950","26","2025-02-16","2025-02-27","0000-00-00"
"2951","103","2024-05-08","2024-05-21","2024-05-21"
"2952","7","2025-04-19","2025-05-03","2025-05-03"
"2953","74","2024-12-27","2025-01-11","0000-00-00"
"2954","80","2024-06-26","2024-07-15","2024-07-15"
"2955","14","2024-10-31","2024-11-18","2024-11-18"
"2956","12","2024-12-22","2025-01-02","0000-00-00"
"2957","28","2025-01-21","2025-02-20","2025-02-20"
"2958","24","2024-11-21","2024-11-30","2024-11-30"
"2959","3","2025-02-01","2025-02-17","2025-02-17"
"2960","44","2025-02-06","2025-03-02","2025-03-02"
"2961","86","2025-03-19","2025-03-29","2025-03-29"
"2962","96","2024-11-18","2024-12-15","0000-00-00"
"2963","8","2024-12-10","2024-12-28","2024-12-28"
"2964","33","2024-11-02","2024-11-13","2024-11-13"
"2965","80","2025-02-04","2025-03-05","0000-00-00"
"2966","105","2024-10-02","2024-10-27","2024-10-27"
"2967","6","2024-05-17","2024-05-25","2024-05-25"
"2968","35","2024-08-03","2024-08-25","2024-08-25"
"2969","99","2024-07-27","2024-08-17","2024-08-17"
"2970","14","2024-09-02","2024-09-19","0000-00-00"
"2971","4","2025-04-19","2025-05-08","0000-00-00"
"2972","32","2024-12-18","2025-01-10","0000-00-00"
"2973","86","2024-06-09","2024-06-30","2024-06-30"
"2974","14","2024-06-11","2024-07-11","2024-07-11"
"2975","89","2024-08-13","2024-08-27","2024-08-27"
"2976","20","2025-02-04","2025-02-28","2025-02-28"
"2977","99","2024-12-13","2024-12-28","2024-12-28"
"2978","16","2024-09-01","2024-09-15","0000-00-00"
"2979","78","2025-04-04","2025-04-13","2025-04-13"
"2980","88","2024-11-17","2024-12-07","2024-12-07"
"2981","33","2024-07-20","2024-08-17","2024-08-17"
"2982","38","2025-01-25","2025-02-10","0000-00-00"
"2983","27","2025-01-29","2025-02-06","2025-02-06"
"2984","11","2024-04-22","2024-05-07","2024-05-07"
"2985","96","2025-03-23","2025-04-03","2025-04-03"
"2986","43","2024-12-04","2024-12-31","2024-12-31"
"2987","14","2024-07-19","2024-08-02","2024-08-02"
"2988","86","2024-08-17","2024-08-25","0000-00-00"
"2989","15","2024-12-15","2024-12-28","2024-12-28"
"2990","52","2024-11-13","2024-12-05","0000-00-00"
"2991","89","2025-01-29","2025-02-17","2025-02-17"
"2992","93","2024-09-22","2024-10-11","2024-10-11"
"2993","17","2025-02-08","2025-02-21","0000-00-00"
"2994","17","2024-05-18","2024-06-10","0000-00-00"
"2995","81","2024-06-26","2024-07-04","2024-07-04"
"2996","1","2024-09-07","2024-09-16","0000-00-00"
"2997","42","2024-11-13","2024-12-07","0000-00-00"
"2998","25","2024-08-05","2024-09-03","2024-09-03"
"2999","79","2024-07-03","2024-07-27","2024-07-27"
"3000","78","2024-10-12","2024-10-24","2024-10-24"
